episode,ep_rew,ep_len
121377,-9.0,18
121378,-14.0,14
121379,-9.0,7
121380,-15.0,15
121381,-14.0,14
121382,-12.0,12
121383,-16.0,16
121384,-9.0,9
121385,-19.0,15
121386,-14.0,14
121387,-14.0,14
121388,-12.0,12
121389,-13.0,13
121390,-14.0,14
121391,-15.0,15
121392,-9.0,6
121393,-13.0,13
121394,-14.0,14
121395,-9.0,6
121396,-9.0,6
121397,-14.0,14
121398,-13.0,13
121399,-12.0,12
121400,-9.0,11
121401,-15.0,15
121402,-18.0,18
121403,-33.0,33
121404,-14.0,14
121405,-15.0,15
121406,-13.0,13
121407,-14.0,14
121408,-9.0,10
121409,-20.0,20
121410,-15.0,15
121411,-15.0,15
121412,-14.0,14
121413,-16.0,16
121414,-16.0,16
121415,-12.0,12
121416,-15.0,15
121417,-13.0,13
121418,-11.0,15
121419,-9.0,8
121420,-13.0,13
121421,-12.0,12
121422,-14.0,14
121423,-9.0,6
121424,-15.0,15
121425,-15.0,15
121426,-9.0,7
121427,-13.0,13
121428,-9.0,8
121429,-14.0,14
121430,-15.0,15
121431,-9.0,6
121432,-9.0,5
121433,-13.0,13
121434,-13.0,13
121435,-14.0,14
121436,-21.0,21
121437,-12.0,12
121438,-9.0,12
121439,-12.0,12
121440,-13.0,13
121441,-9.0,7
121442,-15.0,15
121443,-15.0,15
121444,-14.0,14
121445,-13.0,13
121446,-14.0,14
121447,-16.0,16
121448,-9.0,10
121449,-12.0,12
121450,-19.0,16
121451,-14.0,14
121452,-9.0,11
121453,-14.0,14
121454,-9.0,5
121455,-17.0,17
121456,-13.0,13
121457,-42.0,42
121458,-9.0,8
121459,-15.0,15
121460,-16.0,16
121461,-9.0,14
121462,-13.0,13
121463,-13.0,13
121464,-13.0,13
121465,-15.0,15
121466,-14.0,14
121467,-9.0,16
121468,-14.0,14
121469,-12.0,12
121470,-9.0,8
121471,-18.0,18
121472,-15.0,15
121473,-13.0,13
121474,-9.0,5
121475,-16.0,16
121476,-9.0,4
121477,-14.0,14
121478,-14.0,14
121479,-9.0,16
121480,-9.0,9
121481,-12.0,12
121482,-15.0,15
121483,-14.0,14
121484,-13.0,13
121485,-17.0,17
121486,-9.0,9
121487,-9.0,7
121488,-9.0,6
121489,-16.0,16
121490,-18.0,15
121491,-9.0,8
121492,-9.0,13
121493,-16.0,16
121494,-9.0,25
121495,-9.0,5
121496,-16.0,16
121497,-9.0,6
121498,-15.0,19
121499,-13.0,13
121500,-19.0,19
121501,-9.0,8
121502,-19.0,19
121503,-16.0,16
121504,-12.0,12
121505,-16.0,16
121506,-13.0,13
121507,-9.0,10
121508,-14.0,14
121509,-14.0,16
121510,-15.0,15
121511,-14.0,14
121512,-13.0,13
121513,-12.0,12
121514,-13.0,13
121515,-9.0,8
121516,-9.0,4
121517,-12.0,12
121518,-9.0,5
121519,-9.0,5
121520,-12.0,12
121521,-18.0,18
121522,-12.0,12
121523,-9.0,12
121524,-13.0,13
121525,-9.0,18
121526,-13.0,13
121527,-18.0,14
121528,-13.0,13
121529,-9.0,13
121530,-9.0,5
121531,-9.0,13
121532,-16.0,16
121533,-16.0,16
121534,-9.0,12
121535,-12.0,12
121536,-13.0,13
121537,-14.0,14
121538,-14.0,14
121539,-15.0,15
121540,-15.0,15
121541,-17.0,17
121542,-17.0,17
121543,-16.0,16
121544,-16.0,16
121545,-13.0,13
121546,-9.0,10
121547,-13.0,13
121548,-15.0,15
121549,-9.0,6
121550,-13.0,13
121551,-13.0,13
121552,-13.0,13
121553,-14.0,14
121554,-14.0,14
121555,-16.0,16
121556,-13.0,13
121557,-13.0,13
121558,-13.0,13
121559,-17.0,17
121560,-9.0,4
121561,-12.0,12
121562,-12.0,12
121563,-12.0,12
121564,-14.0,14
121565,-9.0,12
121566,-9.0,8
121567,-9.0,4
121568,-31.0,31
121569,-9.0,8
121570,-9.0,7
121571,-12.0,12
121572,-13.0,13
121573,-12.0,12
121574,-13.0,13
121575,-15.0,15
121576,-12.0,12
121577,-10.0,12
121578,-9.0,10
121579,-15.0,15
121580,-16.0,16
121581,-9.0,6
121582,-16.0,16
121583,-12.0,12
121584,-12.0,12
121585,-16.0,16
121586,-16.0,16
121587,-9.0,9
121588,-12.0,12
121589,-15.0,15
121590,-9.0,9
121591,-14.0,14
121592,-15.0,15
121593,-9.0,8
121594,-14.0,13
121595,-9.0,11
121596,-16.0,16
121597,-14.0,14
121598,-14.0,14
121599,-9.0,11
121600,-14.0,14
121601,-12.0,12
121602,-14.0,14
121603,-12.0,12
121604,-9.0,6
121605,-16.0,16
121606,-16.0,16
121607,-17.0,17
121608,-12.0,12
121609,-12.0,12
121610,-12.0,12
121611,-13.0,13
121612,-15.0,15
121613,-15.0,15
121614,-9.0,7
121615,-13.0,13
121616,-16.0,16
121617,-9.0,7
121618,-12.0,12
121619,-9.0,5
121620,-17.0,17
121621,-22.0,19
121622,-9.0,10
121623,-17.0,17
121624,-16.0,16
121625,-13.0,13
121626,-9.0,9
121627,-15.0,15
121628,-15.0,15
121629,-12.0,12
121630,-17.0,17
121631,-16.0,16
121632,-9.0,12
121633,-13.0,13
121634,-14.0,14
121635,-15.0,15
121636,-13.0,13
121637,-9.0,6
121638,-16.0,16
121639,-9.0,6
121640,-12.0,12
121641,-15.0,15
121642,-12.0,12
121643,-15.0,15
121644,-13.0,13
121645,-13.0,13
121646,-9.0,11
121647,-9.0,8
121648,-19.0,19
121649,-12.0,12
121650,-16.0,16
121651,-9.0,8
121652,-9.0,6
121653,-14.0,14
121654,-13.0,13
121655,-9.0,7
121656,-14.0,14
121657,-16.0,16
121658,-9.0,6
121659,-16.0,16
121660,-14.0,14
121661,-13.0,13
121662,-9.0,11
121663,-13.0,13
121664,-9.0,11
121665,-36.0,36
121666,-26.0,26
121667,-13.0,13
121668,-9.0,10
121669,-9.0,11
121670,-21.0,21
121671,-11.0,15
121672,-110.0,100
121673,-14.0,14
121674,-14.0,14
121675,-17.0,17
121676,-9.0,7
121677,-15.0,15
121678,-21.0,17
121679,-13.0,13
121680,-9.0,5
121681,-13.0,13
121682,-17.0,17
121683,-9.0,4
121684,-12.0,12
121685,-9.0,10
121686,-12.0,12
121687,-9.0,13
121688,-9.0,12
121689,-18.0,18
121690,-16.0,16
121691,-17.0,17
121692,-13.0,13
121693,-14.0,14
121694,-30.0,30
121695,-14.0,14
121696,-15.0,15
121697,-15.0,15
121698,-17.0,17
121699,-9.0,9
121700,-9.0,7
121701,-17.0,17
121702,-16.0,16
121703,-9.0,7
121704,-14.0,14
121705,-14.0,14
121706,-9.0,7
121707,-9.0,7
121708,-9.0,6
121709,-12.0,12
121710,-13.0,13
121711,-12.0,12
121712,-9.0,11
121713,-9.0,9
121714,-9.0,6
121715,-43.0,43
121716,-9.0,7
121717,-9.0,6
121718,-9.0,9
121719,-13.0,13
121720,-12.0,12
121721,-13.0,13
121722,-15.0,15
121723,-16.0,16
121724,-9.0,13
121725,-9.0,7
121726,-9.0,8
121727,-13.0,13
121728,-12.0,12
121729,-9.0,7
121730,-13.0,13
121731,-13.0,13
121732,-12.0,12
121733,-15.0,15
121734,-13.0,13
121735,-12.0,12
121736,-9.0,12
121737,-13.0,13
121738,-14.0,14
121739,-13.0,13
121740,-15.0,15
121741,-9.0,9
121742,-14.0,14
121743,-15.0,15
121744,-13.0,13
121745,-13.0,13
121746,-9.0,7
121747,-26.0,26
121748,-16.0,16
121749,-12.0,12
121750,-9.0,8
121751,-14.0,14
121752,-9.0,6
121753,-9.0,7
121754,-16.0,16
121755,-16.0,16
121756,-9.0,6
121757,-10.0,13
121758,-35.0,35
121759,-9.0,13
121760,-13.0,13
121761,-12.0,12
121762,-9.0,9
121763,-14.0,14
121764,-12.0,12
121765,-13.0,13
121766,-13.0,13
121767,-9.0,8
121768,-13.0,13
121769,-12.0,12
121770,-12.0,12
121771,-14.0,14
121772,-9.0,6
121773,-15.0,15
121774,-9.0,15
121775,-9.0,7
121776,-15.0,15
121777,-14.0,14
121778,-15.0,15
121779,-19.0,16
121780,-17.0,17
121781,-18.0,14
121782,-12.0,12
121783,-14.0,14
121784,-14.0,14
121785,-9.0,8
121786,-17.0,17
121787,-9.0,7
121788,-14.0,14
121789,-13.0,13
121790,-15.0,15
121791,-14.0,14
121792,-12.0,12
121793,-14.0,14
121794,-9.0,8
121795,-9.0,7
121796,-15.0,15
121797,-12.0,12
121798,-12.0,12
121799,-14.0,14
121800,-9.0,13
121801,-12.0,12
121802,-14.0,14
121803,-14.0,14
121804,-9.0,8
121805,-13.0,13
121806,-9.0,8
121807,-13.0,13
121808,-9.0,7
121809,-12.0,12
121810,-14.0,14
121811,-17.0,14
121812,-12.0,12
121813,-9.0,8
121814,-9.0,20
121815,-9.0,7
121816,-14.0,14
121817,-9.0,3
121818,-12.0,12
121819,-9.0,7
121820,-12.0,12
121821,-9.0,8
121822,-13.0,13
121823,-9.0,9
121824,-12.0,12
121825,-13.0,13
121826,-15.0,15
121827,-9.0,14
121828,-9.0,11
121829,-12.0,12
121830,-13.0,13
121831,-9.0,8
121832,-9.0,7
121833,-9.0,10
121834,-14.0,14
121835,-24.0,24
121836,-14.0,14
121837,-15.0,15
121838,-14.0,14
121839,-13.0,13
121840,-12.0,12
121841,-9.0,14
121842,-19.0,19
121843,-9.0,12
121844,-9.0,11
121845,-12.0,12
121846,-9.0,10
121847,-9.0,7
121848,-13.0,13
121849,-9.0,8
121850,-9.0,6
121851,-19.0,19
121852,-25.0,25
121853,-14.0,14
121854,-12.0,12
121855,-15.0,15
121856,-16.0,16
121857,-13.0,13
121858,-9.0,10
121859,-12.0,12
121860,-14.0,14
121861,-18.0,18
121862,-9.0,7
121863,-9.0,10
121864,-12.0,12
121865,-13.0,13
121866,-9.0,14
121867,-16.0,16
121868,-9.0,11
121869,-15.0,15
121870,-17.0,17
121871,-13.0,13
121872,-9.0,6
121873,-13.0,13
121874,-13.0,13
121875,-9.0,4
121876,-9.0,9
121877,-9.0,8
121878,-9.0,11
121879,-15.0,15
121880,-14.0,14
121881,-14.0,14
121882,-12.0,12
121883,-13.0,13
121884,-14.0,14
121885,-12.0,12
121886,-20.0,20
121887,-12.0,12
121888,-14.0,14
121889,-14.0,14
121890,-13.0,13
121891,-12.0,12
121892,-14.0,14
121893,-19.0,19
121894,-13.0,13
121895,-9.0,4
121896,-12.0,12
121897,-9.0,9
121898,-12.0,12
121899,-17.0,17
121900,-14.0,14
121901,-15.0,15
121902,-14.0,14
121903,-17.0,17
121904,-20.0,20
121905,-9.0,7
121906,-17.0,17
121907,-15.0,15
121908,-16.0,16
121909,-15.0,13
121910,-13.0,13
121911,-9.0,12
121912,-9.0,6
121913,-16.0,16
121914,-14.0,14
121915,-9.0,9
121916,-9.0,12
121917,-12.0,12
121918,-16.0,16
121919,-13.0,13
121920,-9.0,10
121921,-17.0,17
121922,-15.0,15
121923,-13.0,13
121924,-14.0,14
121925,-14.0,14
121926,-12.0,12
121927,-54.0,54
121928,-13.0,13
121929,-9.0,7
121930,-14.0,14
121931,-12.0,12
121932,-13.0,13
121933,-9.0,8
121934,-15.0,15
121935,-16.0,16
121936,-14.0,14
121937,-12.0,12
121938,-13.0,13
121939,-9.0,13
121940,-12.0,12
121941,-14.0,14
121942,-15.0,15
121943,-14.0,14
121944,-9.0,7
121945,-20.0,20
121946,-16.0,16
121947,-14.0,14
121948,-16.0,16
121949,-9.0,5
121950,-14.0,14
121951,-15.0,15
121952,-9.0,5
121953,-14.0,14
121954,-15.0,15
121955,-13.0,13
121956,-9.0,14
121957,-9.0,11
121958,-14.0,14
121959,-9.0,12
121960,-15.0,15
121961,-9.0,9
121962,-12.0,12
121963,-9.0,11
121964,-9.0,6
121965,-16.0,16
121966,-13.0,13
121967,-9.0,11
121968,-15.0,15
121969,-14.0,14
121970,-9.0,7
121971,-12.0,12
121972,-9.0,7
121973,-16.0,16
121974,-16.0,16
121975,-16.0,16
121976,-16.0,16
121977,-13.0,13
121978,-17.0,17
121979,-14.0,14
121980,-33.0,33
121981,-16.0,16
121982,-10.0,12
121983,-9.0,9
121984,-17.0,17
121985,-14.0,14
121986,-9.0,10
121987,-14.0,14
121988,-14.0,14
121989,-15.0,15
121990,-15.0,15
121991,-14.0,14
121992,-18.0,18
121993,-13.0,13
121994,-9.0,5
121995,-14.0,14
121996,-14.0,14
121997,-9.0,11
121998,-15.0,15
121999,-13.0,13
122000,-16.0,16
122001,-13.0,13
122002,-9.0,27
122003,-19.0,19
122004,-16.0,16
122005,-9.0,7
122006,-16.0,16
122007,-13.0,13
122008,-13.0,13
122009,-9.0,8
122010,-9.0,6
122011,-30.0,30
122012,-20.0,20
122013,-13.0,13
122014,-15.0,15
122015,-13.0,13
122016,-19.0,19
122017,-13.0,13
122018,-24.0,24
122019,-9.0,12
122020,-13.0,13
122021,-13.0,13
122022,-9.0,10
122023,-9.0,7
122024,-9.0,9
122025,-12.0,12
122026,-9.0,8
122027,-14.0,14
122028,-13.0,13
122029,-12.0,12
122030,-14.0,14
122031,-9.0,17
122032,-9.0,8
122033,-12.0,12
122034,-12.0,12
122035,-13.0,13
122036,-9.0,13
122037,-15.0,15
122038,-13.0,13
122039,-22.0,22
122040,-9.0,5
122041,-9.0,10
122042,-9.0,12
122043,-12.0,12
122044,-13.0,13
122045,-15.0,15
122046,-17.0,17
122047,-14.0,14
122048,-14.0,14
122049,-17.0,14
122050,-12.0,12
122051,-9.0,10
122052,-9.0,9
122053,-12.0,12
122054,-9.0,6
122055,-35.0,35
122056,-12.0,12
122057,-13.0,13
122058,-13.0,13
122059,-17.0,17
122060,-15.0,15
122061,-15.0,15
122062,-13.0,13
122063,-15.0,15
122064,-14.0,14
122065,-9.0,10
122066,-9.0,12
122067,-16.0,16
122068,-13.0,13
122069,-30.0,30
122070,-9.0,13
122071,-13.0,13
122072,-12.0,12
122073,-15.0,15
122074,-14.0,14
122075,-17.0,17
122076,-9.0,5
122077,-9.0,6
122078,-14.0,14
122079,-16.0,16
122080,-9.0,5
122081,-9.0,9
122082,-13.0,13
122083,-9.0,9
122084,-16.0,16
122085,-17.0,17
122086,-9.0,10
122087,-14.0,14
122088,-16.0,16
122089,-14.0,14
122090,-15.0,15
122091,-15.0,15
122092,-13.0,13
122093,-13.0,13
122094,-14.0,14
122095,-12.0,12
122096,-17.0,17
122097,-16.0,16
122098,-12.0,12
122099,-14.0,14
122100,-30.0,30
122101,-9.0,6
122102,-13.0,13
122103,-12.0,12
122104,-14.0,14
122105,-12.0,12
122106,-9.0,6
122107,-12.0,12
122108,-23.0,23
122109,-9.0,7
122110,-14.0,14
122111,-14.0,14
122112,-14.0,14
122113,-15.0,15
122114,-18.0,15
122115,-12.0,12
122116,-13.0,13
122117,-18.0,18
122118,-12.0,12
122119,-9.0,5
122120,-13.0,13
122121,-12.0,12
122122,-12.0,12
122123,-15.0,15
122124,-9.0,14
122125,-9.0,12
122126,-14.0,14
122127,-16.0,16
122128,-16.0,16
122129,-12.0,12
122130,-9.0,7
122131,-9.0,9
122132,-17.0,17
122133,-9.0,11
122134,-13.0,13
122135,-16.0,16
122136,-9.0,7
122137,-13.0,13
122138,-12.0,12
122139,-12.0,12
122140,-9.0,18
122141,-9.0,6
122142,-12.0,13
122143,-9.0,7
122144,-15.0,15
122145,-9.0,13
122146,-9.0,7
122147,-14.0,14
122148,-14.0,14
122149,-12.0,12
122150,-14.0,14
122151,-16.0,16
122152,-14.0,14
122153,-14.0,14
122154,-12.0,12
122155,-14.0,14
122156,-14.0,14
122157,-13.0,13
122158,-9.0,7
122159,-17.0,17
122160,-12.0,12
122161,-14.0,14
122162,-9.0,8
122163,-18.0,18
122164,-19.0,19
122165,-9.0,13
122166,-15.0,15
122167,-12.0,12
122168,-9.0,9
122169,-9.0,10
122170,-21.0,17
122171,-15.0,15
122172,-13.0,13
122173,-17.0,17
122174,-15.0,15
122175,-9.0,6
122176,-14.0,14
122177,-15.0,15
122178,-9.0,7
122179,-13.0,13
122180,-9.0,10
122181,-19.0,19
122182,-14.0,14
122183,-9.0,7
122184,-12.0,12
122185,-22.0,18
122186,-9.0,8
122187,-12.0,12
122188,-9.0,6
122189,-29.0,29
122190,-13.0,13
122191,-9.0,11
122192,-14.0,14
122193,-14.0,14
122194,-15.0,15
122195,-17.0,15
122196,-14.0,14
122197,-13.0,13
122198,-15.0,15
122199,-15.0,15
122200,-12.0,12
122201,-10.0,13
122202,-9.0,9
122203,-9.0,9
122204,-9.0,12
122205,-13.0,13
122206,-16.0,20
122207,-15.0,15
122208,-12.0,12
122209,-9.0,5
122210,-14.0,14
122211,-9.0,5
122212,-18.0,18
122213,-13.0,13
122214,-21.0,17
122215,-12.0,12
122216,-9.0,8
122217,-14.0,14
122218,-9.0,4
122219,-14.0,14
122220,-14.0,14
122221,-14.0,14
122222,-14.0,14
122223,-12.0,12
122224,-12.0,12
122225,-17.0,17
122226,-17.0,17
122227,-14.0,14
122228,-14.0,14
122229,-19.0,19
122230,-14.0,14
122231,-14.0,14
122232,-15.0,15
122233,-14.0,14
122234,-15.0,15
122235,-9.0,13
122236,-15.0,15
122237,-15.0,15
122238,-15.0,15
122239,-20.0,20
122240,-14.0,14
122241,-12.0,12
122242,-9.0,7
122243,-9.0,13
122244,-15.0,15
122245,-13.0,13
122246,-16.0,16
122247,-12.0,12
122248,-15.0,15
122249,-13.0,13
122250,-17.0,17
122251,-13.0,13
122252,-19.0,19
122253,-9.0,9
122254,-19.0,15
122255,-15.0,15
122256,-31.0,31
122257,-9.0,9
122258,-13.0,13
122259,-9.0,8
122260,-12.0,12
122261,-15.0,15
122262,-16.0,16
122263,-16.0,16
122264,-16.0,16
122265,-13.0,13
122266,-15.0,15
122267,-9.0,7
122268,-22.0,22
122269,-9.0,9
122270,-16.0,16
122271,-13.0,13
122272,-12.0,12
122273,-14.0,14
122274,-14.0,14
122275,-9.0,9
122276,-17.0,17
122277,-17.0,17
122278,-13.0,13
122279,-9.0,10
122280,-15.0,15
122281,-9.0,9
122282,-16.0,16
122283,-15.0,15
122284,-18.0,16
122285,-12.0,12
122286,-14.0,14
122287,-14.0,14
122288,-14.0,14
122289,-14.0,14
122290,-19.0,19
122291,-14.0,14
122292,-13.0,13
122293,-15.0,15
122294,-9.0,11
122295,-13.0,13
122296,-56.0,56
122297,-13.0,13
122298,-12.0,12
122299,-14.0,14
122300,-12.0,12
122301,-17.0,17
122302,-14.0,14
122303,-15.0,15
122304,-9.0,10
122305,-9.0,15
122306,-14.0,14
122307,-9.0,8
122308,-15.0,15
122309,-9.0,11
122310,-14.0,14
122311,-16.0,16
122312,-13.0,13
122313,-15.0,15
122314,-19.0,19
122315,-12.0,12
122316,-16.0,16
122317,-15.0,15
122318,-17.0,17
122319,-13.0,13
122320,-13.0,13
122321,-20.0,17
122322,-9.0,7
122323,-15.0,15
122324,-14.0,14
122325,-14.0,14
122326,-15.0,15
122327,-9.0,12
122328,-12.0,12
122329,-14.0,14
122330,-15.0,15
122331,-13.0,13
122332,-14.0,14
122333,-9.0,11
122334,-13.0,13
122335,-14.0,14
122336,-15.0,15
122337,-9.0,11
122338,-14.0,14
122339,-14.0,14
122340,-13.0,13
122341,-13.0,13
122342,-14.0,14
122343,-13.0,13
122344,-21.0,21
122345,-14.0,14
122346,-9.0,7
122347,-13.0,13
122348,-15.0,15
122349,-13.0,13
122350,-9.0,6
122351,-20.0,20
122352,-14.0,14
122353,-9.0,7
122354,-13.0,13
122355,-15.0,15
122356,-9.0,8
122357,-13.0,13
122358,-15.0,15
122359,-9.0,8
122360,-20.0,17
122361,-13.0,13
122362,-9.0,9
122363,-12.0,12
122364,-13.0,13
122365,-14.0,14
122366,-14.0,14
122367,-13.0,13
122368,-9.0,14
122369,-16.0,16
122370,-18.0,18
122371,-9.0,7
122372,-14.0,14
122373,-13.0,13
122374,-16.0,16
122375,-15.0,15
122376,-15.0,15
122377,-13.0,13
122378,-35.0,35
122379,-9.0,8
122380,-14.0,14
122381,-14.0,14
122382,-16.0,16
122383,-16.0,16
122384,-9.0,6
122385,-14.0,14
122386,-9.0,5
122387,-17.0,14
122388,-9.0,9
122389,-17.0,17
122390,-16.0,16
122391,-9.0,6
122392,-15.0,15
122393,-9.0,11
122394,-12.0,12
122395,-9.0,9
122396,-15.0,15
122397,-12.0,12
122398,-16.0,16
122399,-9.0,5
122400,-15.0,15
122401,-9.0,8
122402,-9.0,12
122403,-9.0,8
122404,-14.0,14
122405,-14.0,14
122406,-9.0,14
122407,-14.0,14
122408,-15.0,15
122409,-14.0,14
122410,-9.0,6
122411,-9.0,8
122412,-13.0,13
122413,-13.0,13
122414,-32.0,32
122415,-9.0,9
122416,-14.0,14
122417,-9.0,6
122418,-15.0,15
122419,-14.0,14
122420,-14.0,14
122421,-17.0,17
122422,-16.0,16
122423,-13.0,13
122424,-17.0,17
122425,-14.0,14
122426,-13.0,13
122427,-16.0,16
122428,-17.0,17
122429,-15.0,15
122430,-14.0,14
122431,-9.0,5
122432,-9.0,10
122433,-9.0,6
122434,-23.0,23
122435,-13.0,13
122436,-9.0,9
122437,-9.0,10
122438,-9.0,13
122439,-16.0,16
122440,-9.0,14
122441,-13.0,13
122442,-15.0,15
122443,-18.0,18
122444,-32.0,32
122445,-15.0,15
122446,-15.0,15
122447,-19.0,19
122448,-9.0,13
122449,-16.0,16
122450,-9.0,6
122451,-9.0,8
122452,-9.0,10
122453,-16.0,16
122454,-13.0,13
122455,-13.0,13
122456,-9.0,10
122457,-14.0,14
122458,-9.0,8
122459,-9.0,9
122460,-13.0,13
122461,-9.0,7
122462,-15.0,15
122463,-15.0,15
122464,-14.0,14
122465,-12.0,12
122466,-14.0,14
122467,-9.0,9
122468,-9.0,8
122469,-9.0,5
122470,-12.0,12
122471,-16.0,16
122472,-12.0,12
122473,-17.0,17
122474,-9.0,14
122475,-14.0,14
122476,-16.0,13
122477,-12.0,12
122478,-9.0,6
122479,-13.0,13
122480,-13.0,13
122481,-14.0,14
122482,-13.0,13
122483,-17.0,17
122484,-17.0,17
122485,-9.0,11
122486,-13.0,13
122487,-13.0,13
122488,-17.0,17
122489,-12.0,12
122490,-9.0,6
122491,-15.0,15
122492,-15.0,15
122493,-17.0,17
122494,-12.0,12
122495,-14.0,14
122496,-14.0,14
122497,-9.0,11
122498,-9.0,8
122499,-11.0,15
122500,-13.0,13
122501,-9.0,9
122502,-9.0,6
122503,-16.0,16
122504,-9.0,12
122505,-14.0,14
122506,-9.0,9
122507,-14.0,14
122508,-14.0,14
122509,-9.0,6
122510,-29.0,29
122511,-23.0,23
122512,-16.0,16
122513,-17.0,17
122514,-16.0,16
122515,-9.0,14
122516,-15.0,15
122517,-9.0,6
122518,-12.0,35
122519,-14.0,14
122520,-16.0,16
122521,-15.0,15
122522,-22.0,22
122523,-13.0,13
122524,-12.0,12
122525,-9.0,13
122526,-9.0,9
122527,-24.0,24
122528,-9.0,14
122529,-22.0,22
122530,-9.0,10
122531,-9.0,8
122532,-19.0,14
122533,-15.0,15
122534,-15.0,15
122535,-13.0,15
122536,-12.0,12
122537,-9.0,8
122538,-9.0,8
122539,-9.0,6
122540,-9.0,10
122541,-20.0,16
122542,-21.0,18
122543,-16.0,16
122544,-13.0,13
122545,-9.0,8
122546,-12.0,12
122547,-12.0,12
122548,-12.0,12
122549,-16.0,16
122550,-12.0,12
122551,-14.0,14
122552,-13.0,13
122553,-9.0,9
122554,-9.0,6
122555,-15.0,15
122556,-12.0,12
122557,-9.0,9
122558,-12.0,12
122559,-9.0,9
122560,-9.0,10
122561,-22.0,22
122562,-12.0,12
122563,-13.0,13
122564,-9.0,8
122565,-9.0,7
122566,-9.0,6
122567,-13.0,13
122568,-14.0,14
122569,-9.0,13
122570,-9.0,5
122571,-14.0,14
122572,-19.0,22
122573,-13.0,13
122574,-9.0,11
122575,-15.0,15
122576,-24.0,24
122577,-21.0,21
122578,-13.0,13
122579,-9.0,11
122580,-9.0,10
122581,-9.0,9
122582,-12.0,12
122583,-9.0,7
122584,-17.0,17
122585,-13.0,13
122586,-15.0,15
122587,-12.0,12
122588,-12.0,12
122589,-9.0,6
122590,-13.0,13
122591,-12.0,12
122592,-14.0,14
122593,-14.0,14
122594,-13.0,13
122595,-13.0,13
122596,-13.0,13
122597,-13.0,13
122598,-13.0,13
122599,-28.0,28
122600,-9.0,11
122601,-18.0,18
122602,-19.0,19
122603,-12.0,12
122604,-17.0,17
122605,-15.0,15
122606,-21.0,21
122607,-13.0,13
122608,-14.0,14
122609,-14.0,14
122610,-9.0,9
122611,-13.0,13
122612,-14.0,14
122613,-15.0,15
122614,-9.0,5
122615,-12.0,12
122616,-17.0,17
122617,-9.0,11
122618,-16.0,16
122619,-17.0,17
122620,-9.0,8
122621,-9.0,8
122622,-9.0,12
122623,-12.0,12
122624,-13.0,13
122625,-9.0,7
122626,-13.0,13
122627,-15.0,15
122628,-9.0,9
122629,-13.0,13
122630,-16.0,16
122631,-12.0,12
122632,-12.0,12
122633,-13.0,13
122634,-9.0,15
122635,-14.0,14
122636,-19.0,19
122637,-13.0,13
122638,-9.0,9
122639,-9.0,11
122640,-9.0,7
122641,-13.0,13
122642,-18.0,15
122643,-17.0,17
122644,-15.0,15
122645,-14.0,14
122646,-16.0,16
122647,-9.0,8
122648,-14.0,14
122649,-18.0,18
122650,-12.0,12
122651,-18.0,18
122652,-19.0,19
122653,-12.0,12
122654,-15.0,15
122655,-13.0,13
122656,-15.0,15
122657,-17.0,17
122658,-15.0,15
122659,-16.0,16
122660,-12.0,12
122661,-14.0,14
122662,-15.0,15
122663,-9.0,10
122664,-9.0,5
122665,-14.0,14
122666,-15.0,15
122667,-16.0,16
122668,-15.0,15
122669,-19.0,16
122670,-13.0,13
122671,-9.0,7
122672,-13.0,13
122673,-9.0,7
122674,-9.0,12
122675,-9.0,17
122676,-15.0,15
122677,-9.0,9
122678,-9.0,14
122679,-9.0,8
122680,-15.0,15
122681,-12.0,12
122682,-17.0,17
122683,-9.0,14
122684,-15.0,15
122685,-14.0,14
122686,-12.0,12
122687,-20.0,20
122688,-14.0,14
122689,-12.0,12
122690,-15.0,15
122691,-17.0,17
122692,-9.0,10
122693,-13.0,13
122694,-16.0,16
122695,-14.0,14
122696,-12.0,12
122697,-9.0,9
122698,-13.0,13
122699,-9.0,6
122700,-9.0,10
122701,-12.0,12
122702,-9.0,14
122703,-16.0,16
122704,-13.0,13
122705,-9.0,7
122706,-13.0,13
122707,-29.0,29
122708,-16.0,16
122709,-13.0,13
122710,-9.0,9
122711,-9.0,11
122712,-15.0,15
122713,-12.0,12
122714,-12.0,12
122715,-13.0,13
122716,-13.0,13
122717,-16.0,16
122718,-12.0,12
122719,-14.0,14
122720,-14.0,14
122721,-18.0,18
122722,-21.0,21
122723,-17.0,17
122724,-12.0,12
122725,-12.0,12
122726,-9.0,5
122727,-9.0,14
122728,-9.0,11
122729,-18.0,18
122730,-9.0,6
122731,-16.0,16
122732,-16.0,16
122733,-15.0,15
122734,-9.0,17
122735,-9.0,12
122736,-13.0,13
122737,-14.0,14
122738,-14.0,14
122739,-14.0,14
122740,-13.0,13
122741,-24.0,24
122742,-14.0,14
122743,-9.0,11
122744,-19.0,19
122745,-13.0,13
122746,-14.0,14
122747,-12.0,12
122748,-15.0,15
122749,-9.0,6
122750,-12.0,12
122751,-9.0,5
122752,-9.0,5
122753,-9.0,10
122754,-9.0,5
122755,-13.0,13
122756,-9.0,14
122757,-14.0,14
122758,-13.0,13
122759,-18.0,15
122760,-14.0,14
122761,-14.0,14
122762,-9.0,10
122763,-17.0,17
122764,-12.0,12
122765,-12.0,12
122766,-9.0,13
122767,-16.0,16
122768,-13.0,13
122769,-9.0,11
122770,-9.0,8
122771,-15.0,15
122772,-9.0,6
122773,-13.0,13
122774,-9.0,12
